Dispozice,Energetická náročnost budovy,Kauce,Měsíční poplatky,Podlaží,Provize realitní kanceláře,Vybavený,Výměra,geo-lat,geo-lng,Balkón,Sklep,Pračka,Lednice,Myčka,Cenová skupina,Výměrová skupina
1,6,0,0,13,1,2,47,50.07838,14.42663,0,0,0,0,0,2,2
1,2,0,0,0,1,2,41,50.04767,14.557570000000002,0,0,0,0,0,1,1
1,6,0,0,0,1,2,25,48.86648,16.036739999999998,0,0,0,0,0,0,0
14,6,0,0,8,1,2,85,49.60247,13.86399,1,0,0,0,0,3,5
14,6,0,0,8,1,2,290,49.9704,14.06087,0,0,0,0,0,4,12
14,3,0,0,8,0,2,258,50.00471,14.56052,1,0,0,0,0,7,11
7,6,0,0,8,1,2,120,50.03733,14.41938,1,0,0,0,0,4,7
3,6,0,0,0,1,1,45,50.05585,14.39915,0,0,0,0,0,4,2
3,6,20000,3500,9,1,2,60,50.09034000000001,14.47396,0,0,0,0,0,3,3
2,6,0,0,11,1,0,80,50.089909999999996,14.421660000000001,0,0,0,0,0,4,4
3,6,0,0,0,1,2,53,50.0778,14.4414,0,0,0,0,0,3,2
1,6,27000,5000,8,0,1,30,50.07385,14.394279999999998,0,0,0,0,0,3,0
3,6,0,0,11,0,2,56,50.069990000000004,14.4022,1,0,0,0,0,3,3
5,6,0,0,12,0,2,76,50.07253,14.43211,0,0,0,0,0,4,4
3,1,0,0,11,0,2,55,50.07168,14.39676,0,0,0,0,0,3,3
3,6,0,4000,0,1,1,59,50.0573,14.554160000000001,0,0,0,0,0,3,3
4,6,0,0,14,1,1,100,50.07755,14.424679999999999,0,0,0,0,0,4,6
3,2,23000,3000,0,1,1,41,50.101929999999996,14.32745,0,0,0,0,0,3,1
4,6,21000,2500,0,1,1,124,49.20479,16.62583,0,0,0,0,0,3,7
5,6,0,0,13,1,2,80,50.05634000000001,14.380989999999999,0,0,0,0,0,3,4
3,1,50000,2500,13,0,1,47,49.20409,16.620820000000002,0,0,0,0,0,3,2
3,6,0,0,12,1,0,50,50.0874,14.41625,1,0,0,0,0,3,2
2,6,0,0,12,0,2,63,50.07774000000001,14.42516,0,0,0,0,0,4,3
3,6,0,0,12,1,1,65,50.07774000000001,14.42516,0,0,0,0,0,4,3
4,3,0,0,11,1,2,78,50.0891,14.46321,0,0,0,0,0,4,4
3,6,0,0,11,1,1,58,50.09135,14.50164,0,0,0,0,0,3,3
1,6,0,0,8,1,1,20,50.07075,14.430760000000001,0,0,0,0,0,3,0
5,6,0,0,11,1,1,86,50.041059999999995,14.457370000000001,0,0,0,0,0,3,5
3,6,0,0,8,1,1,42,50.07107,14.43651,1,0,0,0,0,3,1
6,6,20000,0,18,1,1,100,49.59184000000001,17.23487,0,0,0,0,0,3,6
14,6,40000,4000,18,1,0,90,49.63489000000001,17.36316,0,0,0,0,0,3,5
2,6,26500,4500,8,1,2,70,50.0763,14.451479999999998,0,0,0,0,0,3,4
14,6,40000,4000,18,1,0,80,49.63489000000001,17.36316,0,0,0,0,0,3,4
3,6,0,0,12,1,1,52,50.08186,14.415820000000002,0,0,0,0,0,3,2
3,6,0,0,8,1,1,54,50.07914,14.45725,0,0,0,0,0,4,2
4,6,0,0,11,0,2,110,50.06371,14.373339999999999,0,0,0,0,0,4,6
3,6,0,0,14,0,1,62,50.07274,14.438889999999999,0,0,0,0,0,3,3
5,6,0,0,8,1,2,100,49.206720000000004,16.60014,0,0,0,0,0,3,6
5,2,0,0,12,1,0,70,50.08425,14.379179999999998,0,0,0,0,0,3,4
5,6,0,0,15,0,1,120,49.20555,16.59969,0,0,0,0,0,3,7
2,6,0,0,11,1,2,47,50.0573,14.368529999999998,0,0,0,0,0,3,2
5,6,0,4285,12,1,1,66,49.19339,16.60984,1,0,0,0,0,3,3
3,6,0,0,8,1,1,60,50.06201,14.402070000000002,1,0,0,0,0,4,3
3,6,0,0,12,1,1,50,50.066359999999996,14.419229999999999,0,0,0,0,0,3,2
4,6,0,2500,13,1,0,116,49.19893,16.59176,0,0,0,0,0,4,7
5,6,0,0,0,1,1,90,50.04424,14.32245,1,0,0,0,0,4,5
3,6,0,0,12,1,2,80,50.07537,14.44904,0,0,0,0,0,4,4
4,6,0,0,8,0,2,100,50.06984,14.371260000000001,0,0,0,0,0,3,6
3,1,0,0,11,1,1,59,50.123020000000004,14.441729999999998,0,0,0,0,0,3,3
3,6,0,0,11,1,1,72,49.15845,16.59966,0,0,0,0,0,4,4
2,6,0,0,0,1,1,70,50.06394,14.365779999999999,1,0,0,0,0,4,4
3,6,0,0,14,1,1,62,50.06855,14.4639,1,0,0,0,0,4,3
3,6,0,0,13,1,1,56,50.10018,14.471039999999999,0,0,0,0,0,4,3
2,6,0,0,11,1,2,53,50.08992,14.34317,0,0,0,0,0,3,2
5,6,0,0,14,0,2,85,49.32371,17.02756,0,0,0,0,0,4,5
5,6,0,0,11,1,2,79,50.02878,14.60431,0,0,0,0,0,3,4
4,6,0,350,12,1,0,115,49.2042,16.61586,1,0,0,0,0,4,7
4,6,0,0,12,1,2,90,50.074220000000004,14.434779999999998,0,0,0,0,0,4,5
3,6,0,0,11,1,2,65,50.070879999999995,14.410210000000001,0,0,0,0,0,3,3
1,6,0,0,13,1,1,30,49.19652,16.609070000000006,0,0,0,0,0,4,0
5,6,0,0,11,1,2,80,50.03846,14.33276,0,0,0,0,0,3,4
5,2,0,6000,13,1,0,100,50.08914,14.34428,1,0,0,0,0,4,6
3,6,0,23000,8,1,1,66,50.09154,14.442089999999999,0,0,0,0,0,4,3
5,6,0,0,11,1,2,90,50.0825,14.41456,0,0,0,0,0,4,5
4,6,0,0,8,1,2,114,50.07648,14.439060000000001,1,0,0,0,0,4,6
8,6,0,0,11,1,2,160,49.8188,18.18656,0,0,0,0,0,3,9
7,6,0,20000,8,1,1,123,49.728229999999996,13.37142,0,0,0,0,0,3,7
3,6,0,0,8,0,2,75,50.07513,14.41656,0,0,0,0,0,3,4
14,6,0,20000,8,1,2,450,49.17579,16.39218,0,0,0,0,0,3,14
3,6,0,0,8,1,2,53,50.00246,14.512260000000001,1,0,0,0,0,4,2
5,2,0,0,8,0,2,86,50.11719,14.491660000000001,0,0,0,0,0,4,5
14,6,0,23000,8,1,1,247,50.018570000000004,15.77295,0,0,0,0,0,4,11
3,1,0,0,12,1,1,85,50.07096,14.407229999999998,0,0,0,0,0,3,5
3,6,0,0,12,0,1,50,50.0709,14.451429999999998,0,0,0,0,0,3,2
4,4,0,0,8,1,2,110,50.090379999999996,14.3857,1,0,0,0,0,3,6
7,6,0,0,8,1,2,103,50.05237,14.33239,0,0,0,0,0,3,6
5,6,0,0,11,1,1,102,50.09948,14.4319,1,0,0,0,0,4,6
5,6,0,0,8,1,2,63,50.04877000000001,14.47763,0,0,0,0,0,3,3
2,6,0,0,14,1,2,52,50.08183,14.43015,0,0,0,0,0,3,2
4,6,0,4000,8,1,2,80,50.06978,14.392420000000001,0,0,0,0,0,3,4
5,6,0,22000,8,1,2,96,50.13812,14.332370000000001,1,0,0,0,0,3,5
3,6,0,0,12,1,1,67,50.06686,14.420010000000001,0,0,0,0,0,4,4
5,6,0,0,12,1,2,77,50.07488,14.44394,1,0,0,0,0,4,4
5,6,0,0,12,1,1,95,50.09948,14.4319,1,0,0,0,0,4,5
7,6,0,0,11,1,2,125,50.00158,14.46636,0,0,0,0,0,3,7
2,6,0,0,8,1,2,59,50.09041,14.4298,0,0,0,0,0,4,3
7,6,0,25000,8,1,1,140,49.178309999999996,16.64341,1,0,0,0,0,4,8
5,6,0,0,12,1,1,68,50.057629999999996,14.46374,1,0,0,0,0,3,4
5,6,0,0,8,1,1,90,50.10138,14.43433,0,0,0,0,0,4,5
2,6,0,0,11,1,2,78,50.090959999999995,14.41741,1,0,0,0,0,3,4
5,6,0,0,8,1,0,73,50.081720000000004,14.35418,0,0,0,0,0,3,4
5,6,0,22000,8,1,1,74,50.10159,14.43021,0,0,0,0,0,3,4
5,6,0,3000,14,1,1,78,50.06627,14.39754,0,0,0,0,0,3,4
4,6,0,20000,8,1,0,105,50.12733,14.456470000000001,0,0,0,0,0,3,6
3,6,0,0,8,1,2,66,50.10845,14.40376,0,0,0,0,0,4,3
3,6,0,1200,12,1,2,71,50.07774000000001,14.42516,0,0,0,0,0,3,4
7,6,0,20000,8,1,2,100,50.5852,15.15855,1,0,0,0,0,3,6
2,6,0,0,8,1,1,72,50.10483,14.372979999999998,1,0,0,0,0,4,4
3,1,0,0,8,1,2,59,50.123020000000004,14.441729999999998,1,0,0,0,0,3,3
14,6,0,20000,8,1,0,220,49.7939,18.35762,0,0,0,0,0,3,10
5,6,0,22000,8,1,2,69,50.04959,14.43459,0,0,0,0,0,3,4
2,6,0,23000,8,1,1,70,50.06394,14.365779999999999,1,0,0,0,0,4,4
1,6,0,0,13,1,1,48,50.08478,14.46982,0,0,0,0,0,3,2
14,1,0,0,8,1,2,163,49.95605,14.3816,1,0,0,0,0,4,9
2,6,0,3800,11,1,1,75,50.07912,14.424489999999999,0,0,0,0,0,3,4
2,6,0,23000,8,1,1,74,50.10483,14.372979999999998,1,0,0,0,0,4,4
5,6,0,0,14,0,2,80,49.21161,16.59992,1,0,0,0,0,3,4
3,6,0,0,2,0,1,56,50.09677,14.46764,0,0,0,0,0,4,3
14,6,0,0,18,1,2,300,49.75558,13.37846,0,0,0,0,0,4,12
3,6,0,0,17,0,1,60,50.09677,14.46764,0,0,0,0,0,4,3
3,6,0,0,15,0,1,53,50.09685,14.46711,0,0,0,0,0,4,2
14,6,0,0,8,1,0,116,49.84424,18.30423,0,0,0,0,0,4,7
5,2,0,0,0,1,1,107,50.00675,14.382779999999999,1,0,0,0,0,4,6
3,6,0,0,13,0,2,66,50.10241,14.398979999999998,0,0,0,0,0,3,3
2,6,0,0,12,1,2,60,50.0874,14.384170000000001,0,0,0,0,0,4,3
3,2,0,5000,8,1,1,51,50.07005,14.402779999999998,0,0,0,0,0,4,2
2,6,0,0,13,1,1,66,50.07579000000001,14.442,0,0,0,0,0,3,3
3,1,0,0,4,1,2,56,50.08303,14.46548,0,0,0,0,0,3,3
5,6,0,0,8,1,1,70,50.13812,14.332370000000001,0,0,0,0,0,3,4
8,6,0,25000,8,1,0,215,50.14535,14.100760000000001,0,0,0,0,0,4,10
1,6,0,0,8,1,1,60,50.08425,14.46667,1,0,0,0,0,4,3
1,6,0,0,14,0,1,40,50.09677,14.46764,1,0,0,0,0,3,1
5,2,0,27000,8,1,1,91,50.05103,14.344289999999999,0,0,0,0,0,3,5
5,6,0,0,11,0,2,100,50.06984,14.371260000000001,0,0,0,0,0,3,6
2,6,0,0,11,1,2,74,50.07018,14.40381,0,0,0,0,0,3,4
2,6,0,0,8,1,2,54,50.07881,14.45439,0,0,0,0,0,4,2
3,6,0,25000,8,1,0,74,50.10483,14.372979999999998,0,0,0,0,0,3,4
14,6,0,0,8,1,2,300,50.63924,14.04529,0,0,0,0,0,3,12
3,6,0,0,14,0,1,55,50.09507,14.45091,0,0,0,0,0,4,3
2,6,0,0,12,0,2,53,50.08992,14.34317,0,0,0,0,0,3,2
3,6,0,0,0,0,1,55,50.10459,14.403089999999999,1,0,0,0,0,3,3
3,6,0,0,8,0,2,53,50.077909999999996,14.44082,0,0,0,0,0,3,2
3,1,0,0,8,1,2,67,49.32251,17.027929999999998,0,0,0,0,0,3,4
4,6,0,0,13,1,2,94,50.08452,14.404229999999998,0,0,0,0,0,4,5
4,6,0,0,0,1,1,100,49.221509999999995,16.53293,0,0,0,0,0,3,6
0,6,0,0,8,1,2,30,50.06987,14.415479999999999,0,0,0,0,0,3,0
7,6,0,0,8,1,1,102,49.74599,13.37965,0,0,0,0,0,4,6
4,2,0,0,11,1,1,101,50.06988,14.371260000000001,0,0,0,0,0,3,6
7,2,0,6000,11,1,0,114,50.05624,14.2824,0,0,0,0,0,3,6
3,6,0,0,8,1,2,78,50.01285,14.42283,0,0,0,0,0,3,4
12,6,0,0,11,1,2,259,49.74131,13.38941,0,0,0,0,0,3,11
4,6,0,4600,12,1,0,105,50.094159999999995,14.46408,1,0,0,0,0,4,6
5,6,0,0,8,1,1,80,49.74617,13.37873,0,0,0,0,0,3,4
5,6,0,0,13,1,0,107,50.0838,14.36316,0,0,0,0,0,4,6
3,6,0,0,11,0,1,57,50.08478,14.46982,0,0,0,0,0,4,3
2,2,0,0,13,0,1,69,50.068870000000004,14.415429999999999,1,0,0,0,0,4,4
1,6,0,0,11,1,2,30,50.07591,14.397820000000001,0,0,0,0,0,4,0
4,6,0,25000,8,1,0,130,49.22827,17.66937,0,0,0,0,0,4,7
0,6,0,0,12,1,1,45,50.09035,14.43455,0,0,0,0,0,3,2
3,6,0,0,13,1,2,56,50.09507,14.45091,0,0,0,0,0,4,3
3,6,0,0,11,1,1,60,50.07007,14.44781,0,0,0,0,0,3,3
3,1,0,0,8,1,1,40,50.09122,14.432329999999999,0,0,0,0,0,4,1
2,6,0,0,8,0,1,45,50.077909999999996,14.44082,1,0,0,0,0,3,2
3,6,0,0,14,0,1,57,50.09669,14.467189999999999,1,0,0,0,0,4,3
3,6,0,5500,14,1,1,61,50.08866,14.483239999999999,1,0,0,0,0,4,3
3,2,0,0,0,1,2,72,50.10913,14.48649,0,0,0,0,0,3,4
5,2,0,0,12,1,1,100,50.067859999999996,14.459370000000002,0,0,0,0,0,4,6
2,6,0,0,14,1,1,85,50.09796,14.39753,0,0,0,0,0,4,5
5,6,0,24000,8,1,2,100,49.99562,14.467839999999999,0,0,0,0,0,4,6
3,6,0,0,11,0,1,50,50.09386,14.464229999999999,1,0,0,0,0,3,2
2,6,0,0,11,1,2,60,50.0874,14.384170000000001,1,0,0,0,0,4,3
5,6,0,0,13,0,1,85,50.066990000000004,14.317689999999999,0,0,0,0,0,3,5
3,6,0,0,0,1,1,55,50.1021,14.3892,0,0,0,0,0,3,3
3,6,0,0,8,1,1,60,50.07132,14.443,0,0,0,0,0,4,3
3,6,0,0,8,1,1,50,50.06921,14.416979999999999,0,0,0,0,0,4,2
3,6,0,0,11,1,1,48,50.07132,14.443,0,0,0,0,0,3,2
5,6,0,0,8,0,1,75,50.076859999999996,14.46959,1,0,0,0,0,4,4
3,6,0,0,15,0,2,95,50.13022,14.492,0,0,0,0,0,3,5
5,6,0,0,14,0,2,100,49.20649,16.599510000000002,0,0,0,0,0,3,6
0,6,0,0,8,1,2,38,49.2047,16.61015,0,0,0,0,0,3,1
1,1,0,0,13,1,1,30,50.08755,14.42164,0,0,0,0,0,3,0
3,6,0,0,12,1,1,66,50.09248,14.50114,0,0,0,0,0,3,3
1,6,0,0,8,1,1,35,50.07495,14.430220000000002,1,0,0,0,0,3,1
4,6,0,0,12,1,2,105,50.094159999999995,14.46408,1,0,0,0,0,4,6
3,6,0,0,11,1,2,54,50.0788,14.45461,0,0,0,0,0,4,2
4,2,0,5000,8,1,2,70,50.1172,14.41761,0,0,0,0,0,4,4
3,6,0,0,13,0,1,50,50.066359999999996,14.419229999999999,0,0,0,0,0,3,2
5,6,0,24000,8,1,1,108,50.05103,14.344289999999999,0,0,0,0,0,4,6
3,6,0,0,8,1,1,38,50.07495,14.430220000000002,0,0,0,0,0,3,1
5,6,0,3000,14,1,1,114,50.106770000000004,14.39434,0,0,0,0,0,3,6
1,6,0,0,0,1,1,100,50.12519,14.296429999999999,0,0,0,0,0,3,6
4,0,0,0,8,0,2,88,50.04125,14.452539999999999,0,0,0,0,0,4,5
3,6,0,0,11,1,1,66,50.06686,14.420010000000001,0,0,0,0,0,4,3
1,6,0,1000,13,1,1,43,50.08457,14.467189999999999,0,0,0,0,0,3,1
5,3,0,5500,0,1,1,77,50.08294,14.37795,0,0,0,0,0,3,4
2,6,0,5000,11,1,1,68,50.072540000000004,14.438970000000001,1,0,0,0,0,4,4
7,6,0,0,0,1,1,127,49.96549,14.381160000000001,0,0,0,0,0,3,7
5,4,0,0,8,1,2,85,50.11255,14.39122,1,0,0,0,0,4,5
5,6,0,0,8,1,2,80,50.10646,14.447170000000002,0,0,0,0,0,3,4
2,6,0,0,12,1,0,75,50.08517,14.44386,0,0,0,0,0,3,4
1,6,0,0,8,1,1,35,50.07495,14.430220000000002,0,0,0,0,0,3,1
5,6,0,0,14,1,2,115,50.10474,14.474129999999999,0,0,0,0,0,4,7
4,6,0,0,14,1,1,96,50.09948,14.4319,1,0,0,0,0,4,5
5,2,0,0,11,1,1,73,50.04032,14.43888,0,0,0,0,0,4,4
1,6,0,1000,14,1,1,48,50.08457,14.467189999999999,0,0,0,0,0,4,2
14,6,0,0,8,0,1,250,50.46013,13.394470000000002,0,0,0,0,0,4,11
3,6,0,0,8,1,2,80,50.075340000000004,14.41961,1,0,0,0,0,9,4
14,6,0,0,8,1,2,315,50.00377,14.559029999999998,1,0,0,0,0,9,12
5,6,0,0,13,1,1,160,50.083659999999995,14.422310000000001,1,0,0,0,0,8,9
6,6,0,0,14,1,2,160,50.084179999999996,14.41364,0,0,0,0,0,8,9
9,6,0,0,13,1,1,135,50.10068,14.422260000000001,0,0,0,0,0,9,8
0,2,0,0,0,1,2,33,50.60847,13.74053,0,0,0,0,0,0,1
3,6,10800,2190,11,0,2,36,49.72383,13.374479999999998,0,0,0,0,0,1,1
2,6,0,0,8,1,2,58,48.86222,16.06094,0,0,0,0,0,1,3
2,6,0,0,0,0,2,50,49.63026,17.32656,0,0,0,0,0,1,2
1,6,0,0,0,1,1,34,50.02213,15.7316,0,0,0,0,0,1,1
0,6,9000,1600,0,0,0,35,49.59318,17.27214,1,0,0,0,0,1,1
1,6,0,0,0,0,0,20,49.97284000000001,14.51444,0,0,0,0,0,1,0
2,6,0,0,12,1,2,52,50.60828,13.74044,0,0,0,0,0,0,2
0,6,0,0,13,1,2,33,50.4952,13.65181,0,0,0,0,0,0,1
2,6,0,0,13,1,2,51,49.58888,17.23105,0,0,0,0,0,1,2
3,6,0,0,16,0,2,45,49.8688,18.55451,0,0,0,0,0,1,2
3,6,0,0,11,1,2,58,49.57258,17.29628,0,0,0,0,0,1,3
2,1,0,0,8,1,2,46,50.4882,13.64854,0,0,0,0,0,1,2
4,6,0,0,8,1,2,78,50.63872,13.80782,0,0,0,0,0,1,4
1,6,0,0,12,1,2,29,49.20758,16.62731,0,0,0,0,0,1,0
0,6,10000,1400,18,0,2,40,49.82243,18.24123,0,0,0,0,0,0,1
3,6,0,3500,8,1,2,55,49.36527,14.7017,1,0,0,0,0,1,3
5,6,0,0,8,0,2,60,49.20305,14.21194,0,0,0,0,0,1,3
3,6,9000,0,0,0,1,50,49.59378,17.25088,0,0,0,0,0,1,2
3,6,15000,0,18,0,2,70,50.02098,14.52227,0,0,0,0,0,1,4
2,6,17000,3500,8,0,0,70,50.23294,12.85922,0,0,0,0,0,1,4
2,6,0,0,0,1,2,90,49.93337,17.90311,0,0,0,0,0,1,5
5,3,0,0,11,0,2,72,49.31553,14.137,0,0,0,0,0,1,4
3,6,25000,3200,11,0,1,45,49.7699,18.45868,0,0,0,0,0,1,2
4,6,0,0,11,1,2,80,50.45627,13.40792,0,0,0,0,0,1,4
3,2,9000,2000,8,0,2,37,49.25531,16.62193,0,0,0,0,0,1,1
2,6,0,0,18,1,2,65,50.6693,14.01081,0,0,0,0,0,1,3
2,6,0,0,12,0,2,53,49.83421,18.18576,0,0,0,0,0,0,2
0,6,0,0,15,0,2,30,50.0229,15.20047,0,0,0,0,0,0,0
1,1,0,0,0,0,0,20,49.3069,16.560589999999998,0,0,0,0,0,0,0
1,6,0,0,8,1,2,53,50.7238,15.1695,0,0,0,0,0,1,2
2,6,0,0,8,1,0,45,49.91217,17.365029999999994,0,0,0,0,0,1,2
1,6,8300,1600,18,0,0,33,49.59976,17.22015,0,0,0,0,0,1,1
15,6,24000,1000,18,0,1,30,49.59148,17.36213,0,0,0,0,0,1,0
1,6,17800,2500,11,0,2,42,49.58239,17.23222,0,0,0,0,0,1,1
1,6,0,0,11,1,2,19,49.19048,16.58008,0,0,0,0,0,1,0
5,1,20000,2500,18,0,0,90,49.44928,17.16498,0,0,0,0,0,1,5
15,3,6900,1000,0,0,2,18,50.14816,14.13436,0,0,0,0,0,1,0
1,6,8000,700,9,0,0,36,50.04712,15.75689,0,0,0,0,0,1,1
1,6,20000,0,18,0,2,35,49.15991,16.64016,0,0,0,0,0,1,1
0,6,20400,0,11,0,0,32,49.4766,17.13867,1,0,0,0,0,1,1
4,6,14000,4000,18,0,1,75,50.77209000000001,15.43142,0,0,0,0,0,1,4
4,6,15000,3000,0,0,0,70,49.84283,18.28206,0,0,0,0,0,1,4
0,2,18000,3250,8,0,1,50,49.19395,16.65415,0,0,0,0,0,1,2
1,1,0,0,12,1,2,30,50.02651,15.19832,0,0,0,0,0,1,0
4,6,10000,3500,3,0,2,80,49.8973,18.36478,1,0,0,0,0,1,4
0,6,0,0,15,0,2,37,49.97605,16.40841,0,0,0,0,0,1,1
3,6,0,0,18,1,2,50,49.35168,14.70643,0,0,0,0,0,1,2
0,6,0,0,12,0,2,37,49.29987,14.15107,1,0,0,0,0,0,1
5,6,25000,3100,0,0,2,77,50.29146,15.47725,0,0,0,0,0,1,4
4,6,10000,5000,14,0,0,77,49.57962,17.245620000000002,1,0,0,0,0,1,4
2,6,27000,4000,0,0,1,44,49.57862,17.2541,0,0,0,0,0,1,2
2,2,0,3879,11,1,2,50,50.64809,14.0578,0,0,0,0,0,1,2
1,6,0,0,0,0,2,50,50.081720000000004,14.35418,0,0,0,0,0,2,2
0,2,11000,2000,0,0,0,30,50.10159,14.43021,0,0,0,0,0,1,0
2,2,0,0,16,1,2,57,49.579390000000004,17.23072,0,0,0,0,0,1,3
1,6,0,2000,8,1,2,28,49.19916,16.61211,0,0,0,0,0,1,0
2,6,0,0,0,1,2,49,49.59197,17.24093,0,0,0,0,0,1,2
0,2,0,0,0,0,2,44,50.10931,14.606229999999998,0,0,0,0,0,2,2
1,6,15000,3500,8,0,1,38,50.12656,14.41971,0,0,0,0,0,2,1
3,6,0,0,11,1,2,69,50.0996,14.48805,0,0,0,0,0,2,4
2,6,0,3800,8,1,1,77,49.97922,14.3939,0,0,0,0,0,1,4
1,6,0,0,8,1,2,31,50.047,14.44314,0,0,0,0,0,2,1
3,6,0,0,8,0,2,49,50.05095,14.33964,0,0,0,0,0,2,2
2,1,13500,3200,11,0,2,45,49.72847,13.35295,0,0,0,0,0,2,2
1,6,0,1500,8,1,1,26,49.21868,16.58889,0,0,0,0,0,1,0
3,6,12500,3000,0,0,2,50,49.21764,16.55826,0,0,0,0,0,2,2
3,1,0,3000,11,1,2,65,50.25548,14.781279999999999,0,0,0,0,0,2,3
3,3,0,4000,11,1,1,63,50.029920000000004,14.377670000000002,0,0,0,0,0,2,3
4,2,50000,6250,11,0,2,60,50.1206,14.490329999999998,1,0,0,0,0,2,3
4,6,17800,3000,18,0,1,62,49.20211,16.62069,0,0,0,0,0,2,3
3,6,0,0,12,1,1,38,49.19766,16.60187,1,0,0,0,0,2,1
3,6,0,0,11,0,2,54,50.03685,14.438320000000001,0,0,0,0,0,2,2
1,6,0,0,15,1,2,35,50.08656,14.45752,0,0,0,0,0,2,1
1,2,16000,2000,17,0,2,25,50.104279999999996,14.51046,0,0,0,0,0,2,0
0,6,0,0,0,1,1,40,50.10127,14.419629999999998,0,0,0,0,0,2,1
1,6,0,0,15,1,2,36,50.09695,14.46521,0,0,0,0,0,2,1
14,6,0,0,8,1,1,68,49.93943,14.031039999999999,0,0,0,0,0,2,4
1,6,0,0,12,0,1,38,50.07311,14.43946,0,0,0,0,0,2,1
5,2,0,0,12,1,2,97,50.15724,14.744229999999998,0,0,0,0,0,2,6
2,2,0,0,12,1,2,51,50.10438,14.52868,0,0,0,0,0,2,2
14,6,0,0,8,1,2,156,49.20329,16.70833,0,0,0,0,0,2,8
5,2,0,0,12,1,2,73,50.1947,14.8416,0,0,0,0,0,2,4
3,6,20000,3600,8,0,2,43,50.05974000000001,14.44715,0,0,0,0,0,2,1
3,2,0,0,16,1,0,43,50.029070000000004,14.52815,0,0,0,0,0,2,1
3,2,0,0,16,1,2,41,49.2232,17.6567,0,0,0,0,0,2,1
3,1,0,0,11,1,2,56,49.239090000000004,17.66431,1,0,0,0,0,2,3
3,1,0,0,11,1,1,61,50.232820000000004,14.067770000000001,0,0,0,0,0,2,3
2,6,0,0,8,1,2,54,50.06928,14.461329999999998,1,0,0,0,0,2,2
0,6,0,3000,11,1,1,30,50.11859000000001,14.45336,0,0,0,0,0,2,0
3,6,0,0,0,1,2,39,50.0906,14.57637,0,0,0,0,0,2,1
3,6,0,0,17,1,1,47,50.13086,14.46706,0,0,0,0,0,2,2
3,6,0,0,14,1,2,49,49.57235,17.25295,0,0,0,0,0,2,2
1,2,17000,2500,11,0,2,36,50.07537,14.44904,0,0,0,0,0,2,1
5,3,15000,500,13,0,2,71,50.10159,14.43021,0,0,0,0,0,2,4
1,2,16000,2500,17,0,1,25,50.10399,14.50801,0,0,0,0,0,2,0
5,2,0,6500,16,1,1,65,50.01397,14.43764,0,0,0,0,0,2,3
2,3,14550,650,12,0,0,78,49.20583,16.617520000000006,0,0,0,0,0,2,4
1,6,0,0,8,1,2,39,50.069720000000004,14.399429999999999,0,0,0,0,0,2,1
3,3,0,2100,2,1,1,39,50.02078,14.45459,0,0,0,0,0,2,1
3,6,0,0,11,1,2,44,50.04272,14.45675,0,0,0,0,0,2,2
3,6,0,0,8,1,2,43,50.0657,14.4285,0,0,0,0,0,2,1
0,6,0,0,11,1,0,47,50.07695,14.46364,1,0,0,0,0,2,2
3,2,15000,450,13,0,2,40,50.10582,14.39695,0,0,0,0,0,2,1
3,6,0,0,8,0,1,75,49.19311,16.57603,0,0,0,0,0,2,4
6,6,0,0,13,1,2,79,50.50125,13.699000000000002,0,0,0,0,0,1,4
4,6,0,0,13,0,2,79,50.12769,14.42334,0,0,0,0,0,2,4
5,6,13000,2000,1,0,2,80,50.03556,15.77735,0,0,0,0,0,2,4
1,1,0,0,13,1,2,37,49.583459999999995,17.25779,0,0,0,0,0,1,1
1,6,0,0,11,1,1,42,50.0529,14.50389,0,0,0,0,0,2,1
2,6,12000,500,8,0,2,65,50.10262,14.436079999999999,0,0,0,0,0,2,3
4,6,1500,3500,8,0,2,100,49.59249000000001,17.252570000000002,0,0,0,0,0,2,6
14,6,0,0,18,1,1,103,50.04696,14.83479,0,0,0,0,0,2,6
0,6,0,0,8,1,2,40,49.96954,14.38899,0,0,0,0,0,1,1
14,6,0,0,8,0,2,65,49.4642,17.97229,0,0,0,0,0,2,3
2,6,12000,1000,13,0,0,58,49.590309999999995,17.268620000000002,1,0,0,0,0,2,3
2,6,13500,0,18,0,1,60,49.59435,17.24155,0,0,0,0,0,2,3
4,6,21000,3000,8,0,2,70,49.59734,17.223329999999994,1,0,0,0,0,1,4
14,6,0,0,8,0,2,100,49.22145,17.7042,0,0,0,0,0,2,6
2,6,10500,2000,11,0,0,42,49.59,17.255,0,0,0,0,0,1,1
5,4,0,0,0,1,2,76,49.59576,17.24428,0,0,0,0,0,2,4
3,2,0,5000,13,1,0,58,49.99845,14.41779,0,0,0,0,0,2,3
6,6,0,0,8,1,2,130,50.23223,14.0852,0,0,0,0,0,2,7
1,6,0,0,8,0,2,28,50.04531,14.45764,0,0,0,0,0,1,0
3,6,0,0,14,1,2,38,50.0456,14.44643,0,0,0,0,0,2,1
2,6,14000,0,11,0,2,50,49.58903,17.25145,0,0,0,0,0,2,2
2,6,11000,1000,8,0,0,60,49.663090000000004,17.286720000000006,0,0,0,0,0,1,3
2,6,20000,0,12,0,1,45,49.59709,17.27241,0,0,0,0,0,2,2
3,6,11500,3000,11,0,1,55,49.65865,17.081139999999998,0,0,0,0,0,2,3
5,4,0,0,8,1,2,78,49.59576,17.24428,0,0,0,0,0,2,4
