Cena,Další vybavení,Dispozice,Druh,Energetická náročnost budovy,K nastěhování,Kauce,Měsíční poplatky,Podlaží,Poznámka,Pronájem přidán,Provize realitní kanceláře,Vybavený,Výměra,data-id,data-idx,geo-lat,geo-lng,id
5 000 Kč/měsíc,,1+kk,Pronájem,G - (neuvedeno),Ihned,10 000 Kč,335 Kč/měsíc,Přízemí,,před 9 měsíci,6 050 Kč,Vůbec,42 m2,2838078,7,49.47093,17.12742,#offer-7
4 000 Kč/měsíc,,atypický,Pronájem,G - Mimořádně nehospodárná,,,,3. patro, za osobu,před 2 měsíci,Info u RK,Částečně,68 m2,2638701,8,49.57894,17.24746,#offer-8
5 000 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,Ihned,10 000 Kč,1 Kč/měsíc,,,před 9 měsíci,6 050 Kč,Vůbec,42 m2,2850915,9,49.47093,17.12742,#offer-9
5 000 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,Ihned,0 Kč,0 Kč/měsíc,Přízemí,,před 7 měsíci,6 050 Kč,Vůbec,45 m2,2914778,10,49.47582,17.12182,#offer-10
4 500 Kč/měsíc,,1+1,Pronájem,G - (neuvedeno),Ihned,4 500 Kč,1 500 Kč/měsíc,Přízemí,,před 3 měsíci,Ano,Částečně,40 m2,3029645,12,49.93305,17.92391,#offer-12
5 000 Kč/měsíc,,1+1,Pronájem,G - (neuvedeno),Ihned,10 000 Kč,335 Kč/měsíc,Přízemí,,před 8 měsíci,6 050 Kč,Vůbec,42 m2,2876466,13,49.47093,17.12742,#offer-13
4 000 Kč/měsíc,Pračka,atypický,Pronájem,G - Mimořádně nehospodárná,Ihned,4 000 Kč,0 Kč/měsíc,1. patro,,před rokem,4 840 Kč,Částečně,15 m2,2629575,14,49.59331,17.25134,#offer-14
5 000 Kč/měsíc,,1+1,Pronájem,D - Méně úsporná,,,510 Kč/měsíc,3. patro," + 510 Kš/os./měs., + elektřina a plyn přepsané na nájemníky",před 2 dny,Info u RK,Vůbec,52 m2,3069559,15,49.15027,17.0036,#offer-15
5 000 Kč/měsíc,,1+kk,Pronájem,C - Úsporná,,,,8. patro, + elektřina. Kauce 2x nájem.,před měsícem,Info u RK,Vůbec,34 m2,3053659,16,49.87227,18.42761,#offer-16
4 400 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,1. patro,,před 9 měsíci,Info u RK,Vůbec,33 m2,2867659,17,49.87894,18.44019,#offer-17
5 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,6. patro,,před 18 hodinami,Info u RK,Úplně,36 m2,3071951,18,50.23766,12.84961,#offer-18
4 700 Kč/měsíc,Sklep,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,7. patro," + Elektřina, + provize, včetně právního servisu",před 2 dny,Ano,Částečně,21 m2,3069220,19,50.67951,14.03077,#offer-19
4 000 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,1. patro," inkaso 1 500,-Kč, elektřinu si nájemník přepíše na sebe",před 18 hodinami,Info u RK,Částečně,25 m2,3072363,7,48.86648,16.036739999999998,#offer-7
4 000 Kč/měsíc,"Pračka, Lednice",atypický,Pronájem,G - (neuvedeno),Ihned,4 000 Kč,0 Kč/měsíc,1. patro,,před rokem,5 445 Kč,Úplně,16 m2,2670324,11,49.57572,17.24942,#offer-11
5 000 Kč/měsíc,,garsonka,Pronájem,C - Úsporná,,,,1. podzemní podlaží," + poplatky 2 000,- Kč    (+kauce 7 000,- + provize RK 7 000,-)",před 17 hodinami,Info u RK,Částečně,15 m2,3072423,0,50.05165,14.45689,#offer-0
4 000 Kč/měsíc,Balkón,atypický,Pronájem,G - Mimořádně nehospodárná,,,0 Kč/měsíc,3. patro," + energie a služby 1.000,- Kč, Kauce 5.000,- Kč,, včetně DPH, včetně poplatků, + provize, včetně právního servisu",před 2 dny,Ano,Úplně,18 m2,3069040,1,49.22183,16.59625,#offer-1
5 000 Kč/měsíc,"Sklep, Balkón",1+1,Pronájem,G - Mimořádně nehospodárná,,,5 000 Kč/měsíc,," Nájemné bez veškerých energií  5.000 ,-Kč. Kauce 16.000,-Kč.  Provize RK 7.900,- Kč.",před 11 dny,Info u RK,Vůbec,42 m2,3059001,2,50.67991,14.116879999999998,#offer-2
5 000 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,5 000 Kč/měsíc,,,před 2 dny,Info u RK,Úplně,28 m2,3063230,3,50.05656,12.37129,#offer-3
4 500 Kč/měsíc,"Sklep, Balkón",2+1,Pronájem,G - Mimořádně nehospodárná,,,,," cena za podnájem 4.500.- Kč + služby na dvě osoby 1.100.- Kč voda, 1.800.- Kč plyn, 900.- Kč elektřina, kauce 2 nájmy, provize RK jeden nájem",před 3 dny,Info u RK,Úplně,54 m2,3062624,4,49.79231,18.23114,#offer-4
4 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,," Nájem 4.000,- Kč/měs + služby 4.300,- Kč/měs, vratná kauce 16.600,- Kč, provize RK 8.300,- Kč",před 10 dny,Info u RK,Úplně,50 m2,3065239,5,49.76896,18.3829,#offer-5
5 000 Kč/měsíc,Sklep,garsonka,Pronájem,G - Mimořádně nehospodárná,,,,2. patro,,před 6 dny,Ano,Částečně,30 m2,3067627,6,50.01789,15.76982,#offer-6
4 500 Kč/měsíc,Sklep,1+kk,Pronájem,G - Mimořádně nehospodárná,,,4 500 Kč/měsíc,,,před 11 dny,Info u RK,Částečně,30 m2,3057486,7,50.64451,13.82898,#offer-7
4 800 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,4 500 Kč/měsíc,," Nájem bez energií a služeb je 4 800 Kč, Kauce 12 000 Kč, Provize RK 6 000 Kč",před 11 dny,Info u RK,Částečně,24 m2,3048566,8,49.83615,18.18226,#offer-8
5 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,,,před 11 dny,Info u RK,Úplně,39 m2,3060437,9,50.22934,12.17762,#offer-9
4 500 Kč/měsíc,,1+kk,Pronájem,E - Nehospodárná,,,,,,před 11 dny,Info u RK,Úplně,17 m2,2939884,10,49.96353,12.70221,#offer-10
4 675 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," + služby, kauce, provize RK",před 6 dny,Info u RK,Částečně,41 m2,1878726,11,50.77962,14.18129,#offer-11
5 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,3. patro, + popl. 3400.0 CZK,před 9 dny,Info u RK,Částečně,36 m2,3066016,12,50.22924,14.07289,#offer-12
4 500 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,," Nájem 4.500,- Kč/měsíc + služby 1.500,- Kč/měsíc, provize RK 6.000,- Kč, vratná kauce 9.000,- Kč je možná i na splátky",před 11 dny,Info u RK,Vůbec,22 m2,3048667,13,49.78133,18.24566,#offer-13
5 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,2. patro, +popl. 2500,před 17 dny,Info u RK,Částečně,45 m2,2776815,14,49.79309,18.24706,#offer-14
5 000 Kč/měsíc,Sklep,1+1,Pronájem,G - Mimořádně nehospodárná,,,,1. patro," +popl. 3500, + 10000,- kauce a 8.000,- provize RK",před 15 dny,Info u RK,Částečně,42 m2,3062783,15,50.597,14.04329,#offer-15
5 000 Kč/měsíc,Sklep,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,4. patro," +služby, kauce, provize RK",před 11 dny,Info u RK,Částečně,36 m2,3065066,16,49.94809,17.86042,#offer-16
4 500 Kč/měsíc,,2+1,Pronájem,G - Mimořádně nehospodárná,,,,2. patro, + 3.500 služby pro dvě osoby + energie,před měsícem,Info u RK,Částečně,56 m2,3054592,17,50.30497,12.55377,#offer-17
5 000 Kč/měsíc,,4+1,Pronájem,B - Velmi úsporná,,,0 Kč/měsíc,6. patro," + inkaso, kauce 2 x měs. nájem, + provize RK",před 17 dny,Info u RK,Částečně,88 m2,3062150,18,49.59893,17.22419,#offer-18
5 000 Kč/měsíc,Balkón,1+kk,Pronájem,G - Mimořádně nehospodárná,,,5 000 Kč/měsíc,," Kauce 20.000,- Kč, služby 1.200,- Kč/měs, provize RK 6.200,- Kč.",před 8 dny,Info u RK,Částečně,26 m2,3034096,19,49.84715,18.31254,#offer-19
5 000 Kč/měsíc,,4+1,Pronájem,B - Velmi úsporná,,,0 Kč/měsíc,6. patro," + inkaso, kauce 2 x měs. nájem, + provize RK",před 17 dny,Info u RK,Částečně,88 m2,3062150,0,49.59893,17.22419,#offer-0
4 500 Kč/měsíc,"Sklep, Balkón",2+1,Pronájem,G - Mimořádně nehospodárná,,,,,,před 11 dny,Info u RK,Částečně,55 m2,3057700,1,50.25699,17.39465,#offer-1
4 000 Kč/měsíc,,1+kk,Pronájem,G - (neuvedeno),,,,2. patro,,před 24 dny,Ano,Částečně,32 m2,1973742,2,49.85012,18.4136,#offer-2
4 500 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,3. patro, +popl. 1500,před 17 dny,Info u RK,Částečně,22 m2,2965183,3,49.79309,18.24706,#offer-3
4 100 Kč/měsíc,Sklep,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,1. patro, +Kauce 10.000 Kč + provize RK 6.500 Kč 900 Kč + elektřina na nájemníka (1.500 Kč),před měsícem,Info u RK,Částečně,27 m2,3052128,4,50.08049000000001,15.44564,#offer-4
5 000 Kč/měsíc,Sklep,1+kk,Pronájem,G - Mimořádně nehospodárná,,,5 000 Kč/měsíc,,,před 2 dny,Info u RK,Vůbec,24 m2,3069652,5,49.85004,18.55677,#offer-5
5 000 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," + Kauce 1 nájem, ceny od 5 000 do 16 000 Kč/měs. + provize RK",před 21 dny,Ano,Úplně,16 m2,2590545,6,48.8947,15.8127,#offer-6
5 000 Kč/měsíc,,1+kk,Pronájem,C - Úsporná,,,,3. patro, včetně inkasa,před 10 dny,Info u RK,Částečně,25 m2,3049941,7,49.4714,17.12258,#offer-7
5 000 Kč/měsíc,Sklep,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,3. patro," Plus elektřina cca 450,-Kč. vratná kauce 2 nájmy. Lze i jedna kauce na splátky. 1 nájem poplatek RK.",před 9 dny,Info u RK,Úplně,19 m2,1146296,8,50.68341,14.02644,#offer-8
4 150 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,1. patro,,před 17 dny,Info u RK,Částečně,16 m2,3062292,9,50.18113,12.76489,#offer-9
5 000 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,3. patro, včetně inkasa,před 14 dny,Info u RK,Úplně,20 m2,3064141,10,49.29331,17.39366,#offer-10
4 500 Kč/měsíc,,garsonka,Pronájem,G - Mimořádně nehospodárná,,,,3. patro, + popl. 1500.0 CZK,před 2 měsíci,Info u RK,Vůbec,22 m2,3045846,11,49.79319,18.24791,#offer-11
4 800 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," + voda a elektrika,  provize RK 3500 Kč",před 2 měsíci,Info u RK,Částečně,50 m2,2961149,12,50.67195,13.94701,#offer-12
5 000 Kč/měsíc,,1+kk,Pronájem,C - Úsporná,,,,2. patro,,před 4 měsíci,Info u RK,Vůbec,30 m2,2580729,13,49.84856,18.31236,#offer-13
4 500 Kč/měsíc,Sklep,1+1,Pronájem,G - Mimořádně nehospodárná,,,,3. patro,,před 2 lety,Info u RK,Částečně,36 m2,2345681,14,50.76279,14.1842,#offer-14
4 500 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,4. patro," + 1.500,-Kč zálohy na služby (teplá a studená voda a teplo na jednu osobu). Elektřina přímo na nájemníka - není součástí nájmu. Vratná kauce (jistota): 15.000,- Kč. (kauci nesplátkujeme). Poplatek za zprostředkování 1. měsíční nájem včetně služeb",před 2 měsíci,Info u RK,Vůbec,29 m2,3034798,15,49.79095,18.23567,#offer-15
5 000 Kč/měsíc,Sklep,2+1,Pronájem,G - (neuvedeno),,,,3. patro, + zálohy a služby,před 2 lety,Info u RK,Částečně,56 m2,2511619,17,50.55909000000001,13.77786,#offer-17
5 000 Kč/měsíc,Sklep,2+1,Pronájem,G - (neuvedeno),,,,5. patro, + zálohy a služby,před 2 lety,Info u RK,Částečně,56 m2,2511615,18,50.55909000000001,13.77786,#offer-18
4 000 Kč/měsíc,,atypický,Pronájem,G - Mimořádně nehospodárná,,,,1. patro, včetně energií,před 2 měsíci,Ano,Částečně,16 m2,3024757,19,48.75131,16.88951,#offer-19
5 000 Kč/měsíc,Sklep,1+kk,Pronájem,G - (neuvedeno),,,,5. patro,,před 6 měsíci,Info u RK,Částečně,35 m2,2935162,16,50.65421,13.84856,#offer-16
5 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,5. patro," + služby, bez poplatků, + provize",před rokem,Ano,Částečně,45 m2,2611072,0,49.78133,18.24566,#offer-0
5 000 Kč/měsíc,,1+1,Pronájem,G - (neuvedeno),,,,6. patro,,před rokem,Info u RK,Částečně,35 m2,2562585,1,50.65242,13.84317,#offer-1
4 000 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,1. patro," Cena je bez energií, provize RK jeden nájem + DPH, jedna kauce, bez poplatků, + provize, včetně právního servisu",před 8 měsíci,Ano,Částečně,7 m2,2880390,2,50.76862,15.0583,#offer-2
4 000 Kč/měsíc,,1+kk,Pronájem,G - (neuvedeno),,,,1. patro, + Elektřina  + provize RK,před 2 lety,Info u RK,Částečně,34 m2,2511618,3,50.66128,13.84495,#offer-3
5 000 Kč/měsíc,"Sklep, Balkón",1+1,Pronájem,G - (neuvedeno),,,,7. patro,,před rokem,Info u RK,Částečně,37 m2,2639157,4,50.65356,14.05742,#offer-4
4 700 Kč/měsíc,Balkón,1+1,Pronájem,G - Mimořádně nehospodárná,,,,5. patro, včetně právního servisu,před 2 měsíci,Info u RK,Částečně,48 m2,3035647,5,49.84974,18.27928,#offer-5
5 000 Kč/měsíc,Sklep,1+1,Pronájem,G - (neuvedeno),,,,5. patro,,před 2 lety,Info u RK,Částečně,35 m2,2511627,6,50.55388,13.78677,#offer-6
4 900 Kč/měsíc,,1+kk,Pronájem,G - (neuvedeno),,,,3. patro, + elektřina,před 2 měsíci,Info u RK,Částečně,32 m2,3041757,7,49.87867,18.4406,#offer-7
5 000 Kč/měsíc,Sklep,1+1,Pronájem,G - (neuvedeno),,,,7. patro,,před rokem,Info u RK,Částečně,35 m2,2594919,8,50.55388,13.78677,#offer-8
5 000 Kč/měsíc,,2+1,Pronájem,G - (neuvedeno),,,,3. patro, + zálohy na energie a služby,před 2 lety,Info u RK,Částečně,56 m2,2511631,9,50.55909000000001,13.77786,#offer-9
5 000 Kč/měsíc,,1+kk,Pronájem,A - Mimořádně úsporná,,,,2. patro," 5000 + 1300 za osobu.
+ kauce jeden nájem",před 2 měsíci,Info u RK,Úplně,20 m2,3035427,10,49.75389000000001,13.00394,#offer-10
4 990 Kč/měsíc,Sklep,1+kk,Pronájem,G - (neuvedeno),,,,2. patro," Měsíční nájem včetně služeb a elektřiny, kauce dohodou + odměna RK.",před rokem,Info u RK,Částečně,33 m2,2698895,11,49.87867,18.4406,#offer-11
4 700 Kč/měsíc,,2+1,Pronájem,D - Méně úsporná,,,,5. patro," + služby 2580, kauce 7280",před 7 měsíci,Info u RK,Částečně,51 m2,2910314,12,49.77988,18.43938,#offer-12
4 700 Kč/měsíc,Sklep,2+1,Pronájem,D - Méně úsporná,,,,4. patro," + služby 2150, kauce 6850",před 6 měsíci,Info u RK,Částečně,56 m2,2932200,13,49.86468,18.54064,#offer-13
4 950 Kč/měsíc,,2+1,Pronájem,E - Nehospodárná,,,,4. patro," + služby 2540, kauce 7490",před 7 měsíci,Info u RK,Částečně,54 m2,2910309,14,49.78352,18.42016,#offer-14
5 000 Kč/měsíc,Sklep,1+1,Pronájem,G - (neuvedeno),,,,7. patro,,před rokem,Info u RK,Částečně,34 m2,2712422,15,50.6846,13.88795,#offer-15
4 800 Kč/měsíc,,2+1,Pronájem,G - Mimořádně nehospodárná,,,,3. patro," + Administrativní poplatek 5000,- Kč; Rezervační záloha 7500,- Kč; služby spojené s užíváním bytu 2500,- Kč",před rokem,Info u RK,Částečně,50 m2,2597357,16,49.86827,18.57308,#offer-16
5 000 Kč/měsíc,,1+kk,Pronájem,G - (neuvedeno),,,,2. patro," + elektřina + Kauce 5000 ,- Kč + provize RK 5000,- Kč",před rokem,Info u RK,Částečně,20 m2,2700345,17,50.55388,13.78677,#offer-17
5 000 Kč/měsíc,Sklep,3+1,Pronájem,G - Mimořádně nehospodárná,,,300 Kč/měsíc,2. patro,,před 6 měsíci,Info u RK,Vůbec,80 m2,2929044,18,50.13208,13.3132,#offer-18
4 450 Kč/měsíc,Sklep,2+1,Pronájem,E - Nehospodárná,,,,2. patro," + služby 2400, kauce 6850, + adm. poplatek 4450",před rokem,Info u RK,Částečně,50 m2,2526314,19,49.77894000000001,18.43726,#offer-19
4 500 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,7. patro," + služby a inkaso 2400,-kč +kauce 10000,-kč",před 9 měsíci,Info u RK,Částečně,28 m2,2843195,0,49.94563,17.90736,#offer-0
4 500 Kč/měsíc,Sklep,2+1,Pronájem,D - Méně úsporná,,,,4. patro," + služby 2040, kauce 6540, + adm. poplatek 4500",před 7 měsíci,Info u RK,Částečně,54 m2,2928586,1,49.86089000000001,18.53632,#offer-1
4 800 Kč/měsíc,"Sklep, Balkón",2+1,Pronájem,D - Méně úsporná,,,,4. patro," + služby 1960, kauce 6760",před 5 měsíci,Info u RK,Částečně,55 m2,2987337,2,49.86357,18.53482,#offer-2
5 000 Kč/měsíc,"Pračka, Balkón",garsonka,Pronájem,C - Úsporná,Ihned,20 000 Kč,1 200 Kč/měsíc,1. patro,,před 6 dny,Bez provize,Částečně,27 m2,2970262,0,49.84917,18.31168,#offer-0
4 800 Kč/měsíc,"Lednice, Sklep, Balkón",dům,Pronájem,G - (neuvedeno),Ihned,9 600 Kč,1 700 Kč/měsíc,Přízemí,,před 16 dny,Bez provize,Částečně,25 m2,2468261,1,49.82144,18.33216,#offer-1
3 000 Kč/měsíc,"Pračka, Lednice, Sklep",garsonka,Pronájem,A - Mimořádně úsporná,Ihned,5 000 Kč,0 Kč/měsíc,Přízemí,,před 10 hodinami,Bez provize,Úplně,40 m2,1360311,2,50.06433,14.39421,#offer-2
2 750 Kč/měsíc,"Lednice, Sklep, Balkón",3+1,Pronájem,G - (neuvedeno),Ihned,500 Kč,0 Kč/měsíc,1. patro,,před 2 měsíci,Bez provize,Úplně,69 m2,2142950,3,48.9851,14.43743,#offer-3
5 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," + zálohy na služby, provize a vratná kauce",před 2 dny,Info u RK,Částečně,36 m2,3069522,4,49.74321,18.62572,#offer-4
5 000 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,Přízemí," +inakaso a služby 2190,-kč, kauce 10000,-kč, provize rk 6100,-kč",před 8 dny,Info u RK,Částečně,30 m2,3066495,5,49.9407,17.9018,#offer-5
5 000 Kč/měsíc,Sklep,1+1,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," + služby (300,-Kč/osobu-vodné/stočné, el. společných prostor) + elektřina (cca 500,-Kč) +plyn (cca 1300,-Kč Kauce: 10.000,-Kč. Provize RK: 5.000,-Kč",před 3 dny,Info u RK,Částečně,38 m2,2749270,6,49.9455,17.8944,#offer-6
5 000 Kč/měsíc,Sklep,garsonka,Pronájem,G - Mimořádně nehospodárná,Ihned,8 000 Kč,3 500 Kč/měsíc,11. patro,,před 6 dny,Ano,Částečně,23 m2,3067751,8,49.22368,16.621779999999998,#offer-8
5 000 Kč/měsíc,,1+kk,Pronájem,D - Méně úsporná,,,,Přízemí," +inakaso a služby 2200,-kč, kauce 10000,-kč, provize rk 5000,-kč",před 11 dny,Info u RK,Částečně,22 m2,3065006,9,49.94507,17.9079,#offer-9
5 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,1. patro," inkaso 1900,- Kč",před 2 dny,Info u RK,Částečně,25 m2,3069889,10,48.8486,16.08549,#offer-10
5 000 Kč/měsíc,,1+1,Pronájem,G - (neuvedeno),Ihned,10 000 Kč,1 400 Kč/měsíc,Přízemí,,před 3 lety,Bez provize,Částečně,40 m2,1857178,11,49.82243,18.24123,#offer-11
5 000 Kč/měsíc,"Sklep, Balkón",2+1,Pronájem,G - Mimořádně nehospodárná,,,,4. patro," + sužby 3900,- Kč",před měsícem,Ano,Částečně,53 m2,3057032,12,49.83421,18.18576,#offer-12
4 500 Kč/měsíc,Sklep,1+1,Pronájem,D - Méně úsporná,,,2 500 Kč/měsíc,1. patro," + média a služby, celkem 2500--Kč, kauce měsíční platba, provize",před měsícem,Info u RK,Částečně,43 m2,3053822,13,49.55427,14.337370000000002,#offer-13
3 600 Kč/měsíc,,1+1,Pronájem,D - Méně úsporná,,,2 500 Kč/měsíc,3. patro," + média a služby, celkem 2500--Kč, kauce měsíční platba, provize",před měsícem,Info u RK,Částečně,43 m2,3053693,14,49.55427,14.337370000000002,#offer-14
4 100 Kč/měsíc,Sklep,2+1,Pronájem,C - Úsporná,,,,2. patro,,před 20 dny,Info u RK,Vůbec,45 m2,2955209,15,50.74047,14.31255,#offer-15
2 047 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,1 500 Kč/měsíc,4. patro,,před 15 dny,Info u RK,Částečně,35 m2,2869092,16,50.6478,14.050679999999998,#offer-16
5 000 Kč/měsíc,Sklep,1+kk,Pronájem,C - Úsporná,,,0 Kč/měsíc,2. patro, + provize RK,před 15 dny,Info u RK,Částečně,20 m2,3063200,17,50.68369000000001,14.02636,#offer-17
3 500 Kč/měsíc,,garsonka,Pronájem,G - (neuvedeno),,,,10. patro,,před měsícem,Info u RK,Částečně,21 m2,3056296,18,50.505,13.63703,#offer-18
4 000 Kč/měsíc,"Sklep, Balkón",2+kk,Pronájem,D - Méně úsporná,,,,3. patro, + jistina a provize RK,před měsícem,Info u RK,Částečně,45 m2,3048728,19,50.60235,13.74751,#offer-19
2 700 Kč/měsíc,,4+1,Pronájem,C - Úsporná,Ihned,500 Kč,0 Kč/měsíc,1. patro,,před měsícem,,Úplně,82 m2,3055879,0,48.98595,14.43742,#offer-0
dohodou,Balkón,dům,Pronájem,G - Mimořádně nehospodárná,,,,, Cena k jednání,před 5 měsíci,Info u RK,Částečně,250 m2,2645624,1,50.01704,14.22649,#offer-1
4 400 Kč/měsíc,,1+1,Pronájem,C - Úsporná,,,,3. patro,,před 5 měsíci,Info u RK,Částečně,43 m2,2986253,2,50.64459,14.0495,#offer-2
5 000 Kč/měsíc,"Pračka, Lednice, Sklep, Balkón",1+kk,Pronájem,B - Velmi úsporná,Ihned,5 000 Kč,0 Kč/měsíc,8. patro,,před 3 měsíci,Ano,Úplně,30 m2,2651269,3,49.84393,18.29634,#offer-3
3 500 Kč/měsíc,Sklep,1+1,Pronájem,C - Úsporná,,,2 500 Kč/měsíc,5. patro,,před 3 měsíci,Info u RK,Vůbec,35 m2,3023284,4,50.30222,12.55657,#offer-4
dohodou,Sklep,2+1,Pronájem,G - Mimořádně nehospodárná,,,,3. patro, Cena nájmu dohodou,před 2 měsíci,Info u RK,Částečně,54 m2,2991593,6,49.1928,14.71803,#offer-6
5 000 Kč/měsíc,Sklep,1+1,Pronájem,G - Mimořádně nehospodárná,,,,3. patro,,před 8 měsíci,Info u RK,Částečně,36 m2,2569834,7,50.76279,14.1842,#offer-7
4 200 Kč/měsíc,,2+1,Pronájem,G - (neuvedeno),Ihned,12 600 Kč,2 300 Kč/měsíc,2. patro,,před 5 měsíci,Ano,Vůbec,50 m2,2983273,8,50.66398,14.02222,#offer-8
4 200 Kč/měsíc,,2+1,Pronájem,G - (neuvedeno),,,,3. patro," + 2300,- Kč služby",před 5 měsíci,Info u RK,Částečně,50 m2,1870055,9,50.6682,14.01659,#offer-9
4 500 Kč/měsíc,,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,3. patro, + služby,před 5 měsíci,Info u RK,Vůbec,47 m2,2430430,10,50.672,14.10299,#offer-10
4 500 Kč/měsíc,,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,1. patro, jistina + provize RK.,před 8 měsíci,Info u RK,Částečně,45 m2,2884593,11,50.65438,13.82254,#offer-11
4 000 Kč/měsíc,,1+kk,Pronájem,G - (neuvedeno),Ihned,4 000 Kč,2 000 Kč/měsíc,Přízemí,,před rokem,7 260 Kč,Vůbec,23 m2,2665642,12,49.47729,17.1182,#offer-12
4 000 Kč/měsíc,Sklep,1+1,Pronájem,E - Nehospodárná,,,2 300 Kč/měsíc,2. patro,,před 2 měsíci,Info u RK,Vůbec,29 m2,3039823,13,50.62197000000001,13.60007,#offer-13
2 450 Kč/měsíc,,3+1,Pronájem,G - (neuvedeno),,,0 Kč/měsíc,2. patro,,před 2 lety,Info u RK,Úplně,75 m2,1406802,14,49.59439,17.27129,#offer-14
5 000 Kč/měsíc,Lednice,2+kk,Pronájem,G - (neuvedeno),Ihned,5 000 Kč,2 500 Kč/měsíc,Přízemí,,před 6 měsíci,6 050 Kč,Částečně,40 m2,2946773,15,49.56717,17.411479999999994,#offer-15
